,venue,city,batting_team,bowling_team,runs_last_5,wickets_last_5,wickets,runs,overs,total
4789660,M Chinnaswamy Stadium,Bangalore,KKR,RCB,61,1,3,158,17.5,165
4789661,M Chinnaswamy Stadium,Bangalore,KKR,RCB,56,1,3,159,17.6,165
4789662,M Chinnaswamy Stadium,Bangalore,KKR,RCB,56,1,3,159,18.1,165
4789663,M Chinnaswamy Stadium,Bangalore,KKR,RCB,56,1,3,160,18.2,165
4789664,M Chinnaswamy Stadium,Bangalore,KKR,RCB,55,1,3,160,18.3,165
4789665,M Chinnaswamy Stadium,Bangalore,KKR,RCB,55,1,3,161,18.4,165
4789666,M Chinnaswamy Stadium,Bangalore,KKR,RCB,54,2,4,161,18.5,165
4789667,M Chinnaswamy Stadium,Bangalore,KKR,RCB,53,3,5,161,18.6,165
4789668,M Chinnaswamy Stadium,Bangalore,KKR,RCB,50,3,5,162,19.1,165
4789669,M Chinnaswamy Stadium,Bangalore,KKR,RCB,46,3,5,164,19.2,165
4789670,M Chinnaswamy Stadium,Bangalore,KKR,RCB,40,4,6,164,19.3,165
4789671,M Chinnaswamy Stadium,Bangalore,KKR,RCB,39,5,7,164,19.4,165
4789672,M Chinnaswamy Stadium,Bangalore,KKR,RCB,38,5,7,164,19.5,165
4789673,M Chinnaswamy Stadium,Bangalore,KKR,RCB,38,5,7,165,19.6,165
4804467,Feroz Shah Kotla,Delhi,CSK,DD,27,2,2,29,5.1,148
4804468,Feroz Shah Kotla,Delhi,CSK,DD,31,2,2,33,5.2,148
4804469,Feroz Shah Kotla,Delhi,CSK,DD,31,2,2,34,5.3,148
4804470,Feroz Shah Kotla,Delhi,CSK,DD,32,1,2,35,5.4,148
4804471,Feroz Shah Kotla,Delhi,CSK,DD,31,1,2,35,5.5,148
4804472,Feroz Shah Kotla,Delhi,CSK,DD,37,1,2,41,5.6,148
4804473,Feroz Shah Kotla,Delhi,CSK,DD,37,2,3,41,6.1,148
4804474,Feroz Shah Kotla,Delhi,CSK,DD,34,2,3,42,6.2,148
4804475,Feroz Shah Kotla,Delhi,CSK,DD,35,2,3,44,6.3,148
4804476,Feroz Shah Kotla,Delhi,CSK,DD,34,2,3,44,6.4,148
4804477,Feroz Shah Kotla,Delhi,CSK,DD,34,2,3,45,6.4,148
4804478,Feroz Shah Kotla,Delhi,CSK,DD,37,2,3,49,6.5,148
4804479,Feroz Shah Kotla,Delhi,CSK,DD,36,2,3,49,6.6,148
4804480,Feroz Shah Kotla,Delhi,CSK,DD,36,2,3,50,7.1,148
4804481,Feroz Shah Kotla,Delhi,CSK,DD,36,2,3,51,7.2,148
4804482,Feroz Shah Kotla,Delhi,CSK,DD,36,2,3,52,7.3,148
4804483,Feroz Shah Kotla,Delhi,CSK,DD,36,2,3,53,7.4,148
4804484,Feroz Shah Kotla,Delhi,CSK,DD,37,2,3,54,7.5,148
4804485,Feroz Shah Kotla,Delhi,CSK,DD,38,1,3,55,7.6,148
4804486,Feroz Shah Kotla,Delhi,CSK,DD,41,1,3,59,8.1,148
4804487,Feroz Shah Kotla,Delhi,CSK,DD,41,2,4,59,8.2,148
4804488,Feroz Shah Kotla,Delhi,CSK,DD,41,2,4,59,8.3,148
4804489,Feroz Shah Kotla,Delhi,CSK,DD,41,2,4,63,8.4,148
4804490,Feroz Shah Kotla,Delhi,CSK,DD,44,2,4,67,8.5,148
4804491,Feroz Shah Kotla,Delhi,CSK,DD,44,2,4,67,8.6,148
4804492,Feroz Shah Kotla,Delhi,CSK,DD,44,2,4,68,9.1,148
4804493,Feroz Shah Kotla,Delhi,CSK,DD,42,2,4,69,9.2,148
4804494,Feroz Shah Kotla,Delhi,CSK,DD,41,2,4,69,9.3,148
4804495,Feroz Shah Kotla,Delhi,CSK,DD,41,2,4,69,9.4,148
4804496,Feroz Shah Kotla,Delhi,CSK,DD,42,2,4,70,9.5,148
4804497,Feroz Shah Kotla,Delhi,CSK,DD,43,2,4,72,9.6,148
4804498,Feroz Shah Kotla,Delhi,CSK,DD,40,2,4,73,10.1,148
4804499,Feroz Shah Kotla,Delhi,CSK,DD,40,2,4,74,10.1,148
4804500,Feroz Shah Kotla,Delhi,CSK,DD,40,2,4,75,10.2,148
4804501,Feroz Shah Kotla,Delhi,CSK,DD,40,3,5,75,10.3,148
4804502,Feroz Shah Kotla,Delhi,CSK,DD,34,3,5,75,10.4,148
4804503,Feroz Shah Kotla,Delhi,CSK,DD,38,2,5,79,10.5,148
4804504,Feroz Shah Kotla,Delhi,CSK,DD,37,2,5,79,10.6,148
4804505,Feroz Shah Kotla,Delhi,CSK,DD,35,2,5,79,11.1,148
4804506,Feroz Shah Kotla,Delhi,CSK,DD,35,2,5,79,11.2,148
4804507,Feroz Shah Kotla,Delhi,CSK,DD,36,2,5,81,11.3,148
4804508,Feroz Shah Kotla,Delhi,CSK,DD,33,2,5,82,11.4,148
4804509,Feroz Shah Kotla,Delhi,CSK,DD,34,2,5,83,11.5,148
4804510,Feroz Shah Kotla,Delhi,CSK,DD,33,3,6,83,11.6,148
4804511,Feroz Shah Kotla,Delhi,CSK,DD,32,3,6,83,12.1,148
4804512,Feroz Shah Kotla,Delhi,CSK,DD,32,3,6,84,12.2,148
4804513,Feroz Shah Kotla,Delhi,CSK,DD,31,3,6,84,12.3,148
4804514,Feroz Shah Kotla,Delhi,CSK,DD,30,3,6,84,12.4,148
4804515,Feroz Shah Kotla,Delhi,CSK,DD,29,3,6,84,12.5,148
4804516,Feroz Shah Kotla,Delhi,CSK,DD,31,3,6,90,12.6,148
4804517,Feroz Shah Kotla,Delhi,CSK,DD,31,2,6,90,13.1,148
4804518,Feroz Shah Kotla,Delhi,CSK,DD,32,2,6,91,13.2,148
4804519,Feroz Shah Kotla,Delhi,CSK,DD,29,2,6,92,13.3,148
4804520,Feroz Shah Kotla,Delhi,CSK,DD,25,2,6,92,13.4,148
4804521,Feroz Shah Kotla,Delhi,CSK,DD,25,2,6,92,13.5,148
4804522,Feroz Shah Kotla,Delhi,CSK,DD,24,2,6,92,13.6,148
4804523,Feroz Shah Kotla,Delhi,CSK,DD,24,2,6,93,14.1,148
4804524,Feroz Shah Kotla,Delhi,CSK,DD,25,2,6,94,14.2,148
4804525,Feroz Shah Kotla,Delhi,CSK,DD,25,2,6,94,14.3,148
4804526,Feroz Shah Kotla,Delhi,CSK,DD,25,2,6,95,14.4,148
4804527,Feroz Shah Kotla,Delhi,CSK,DD,24,2,6,96,14.5,148
4804528,Feroz Shah Kotla,Delhi,CSK,DD,23,2,6,96,14.6,148
4804529,Feroz Shah Kotla,Delhi,CSK,DD,22,2,6,96,15.1,148
4804530,Feroz Shah Kotla,Delhi,CSK,DD,22,2,6,97,15.2,148
4804531,Feroz Shah Kotla,Delhi,CSK,DD,22,1,6,97,15.3,148
4804532,Feroz Shah Kotla,Delhi,CSK,DD,22,1,6,97,15.4,148
4804533,Feroz Shah Kotla,Delhi,CSK,DD,24,1,6,103,15.5,148
4804534,Feroz Shah Kotla,Delhi,CSK,DD,24,1,6,103,15.6,148
4804535,Feroz Shah Kotla,Delhi,CSK,DD,24,1,6,103,16.1,148
4804536,Feroz Shah Kotla,Delhi,CSK,DD,25,1,6,104,16.2,148
4804537,Feroz Shah Kotla,Delhi,CSK,DD,23,1,6,104,16.3,148
4804538,Feroz Shah Kotla,Delhi,CSK,DD,22,1,6,104,16.4,148
4804539,Feroz Shah Kotla,Delhi,CSK,DD,27,1,6,110,16.5,148
4804540,Feroz Shah Kotla,Delhi,CSK,DD,28,0,6,111,16.5,148
4804541,Feroz Shah Kotla,Delhi,CSK,DD,29,0,6,112,16.6,148
4804542,Feroz Shah Kotla,Delhi,CSK,DD,28,0,6,112,17.1,148
4804543,Feroz Shah Kotla,Delhi,CSK,DD,28,0,6,112,17.2,148
4804544,Feroz Shah Kotla,Delhi,CSK,DD,28,0,6,112,17.3,148
4804545,Feroz Shah Kotla,Delhi,CSK,DD,34,0,6,118,17.4,148
4804546,Feroz Shah Kotla,Delhi,CSK,DD,29,0,6,119,17.5,148
4804547,Feroz Shah Kotla,Delhi,CSK,DD,30,0,6,120,17.6,148
4804548,Feroz Shah Kotla,Delhi,CSK,DD,30,0,6,121,18.0,148
4804549,Feroz Shah Kotla,Delhi,CSK,DD,30,0,6,122,18.0,148
4804550,Feroz Shah Kotla,Delhi,CSK,DD,30,0,6,122,18.1,148
4804551,Feroz Shah Kotla,Delhi,CSK,DD,34,0,6,126,18.2,148
4804552,Feroz Shah Kotla,Delhi,CSK,DD,35,0,6,127,18.3,148
4804553,Feroz Shah Kotla,Delhi,CSK,DD,38,0,6,131,18.4,148
4804554,Feroz Shah Kotla,Delhi,CSK,DD,38,0,6,132,18.5,148
4804555,Feroz Shah Kotla,Delhi,CSK,DD,39,0,6,133,18.6,148
4804556,Feroz Shah Kotla,Delhi,CSK,DD,39,0,6,134,19.1,148
4804557,Feroz Shah Kotla,Delhi,CSK,DD,38,0,6,134,19.2,148
4804558,Feroz Shah Kotla,Delhi,CSK,DD,39,0,6,135,19.3,148
4804559,Feroz Shah Kotla,Delhi,CSK,DD,45,0,6,141,19.4,148
4804560,Feroz Shah Kotla,Delhi,CSK,DD,45,0,6,142,19.5,148
4804561,Feroz Shah Kotla,Delhi,CSK,DD,51,0,6,148,19.6,148
4820090,Wankhede Stadium,Mumbai,MI,RR,22,2,2,22,5.1,99
4820091,Wankhede Stadium,Mumbai,MI,RR,21,2,2,22,5.2,99
4820092,Wankhede Stadium,Mumbai,MI,RR,21,2,2,22,5.3,99
4820093,Wankhede Stadium,Mumbai,MI,RR,21,2,2,22,5.4,99
4820094,Wankhede Stadium,Mumbai,MI,RR,22,2,2,23,5.5,99
4820095,Wankhede Stadium,Mumbai,MI,RR,23,1,2,24,5.6,99
4820096,Wankhede Stadium,Mumbai,MI,RR,24,1,2,25,6.1,99
4820097,Wankhede Stadium,Mumbai,MI,RR,23,1,2,25,6.2,99
4820098,Wankhede Stadium,Mumbai,MI,RR,23,1,2,25,6.3,99
4820099,Wankhede Stadium,Mumbai,MI,RR,24,1,2,26,6.4,99
4820100,Wankhede Stadium,Mumbai,MI,RR,25,1,2,27,6.5,99
4820101,Wankhede Stadium,Mumbai,MI,RR,25,1,2,27,6.6,99
4820102,Wankhede Stadium,Mumbai,MI,RR,24,1,2,27,7.1,99
4820103,Wankhede Stadium,Mumbai,MI,RR,23,1,2,27,7.2,99
4820104,Wankhede Stadium,Mumbai,MI,RR,20,1,2,28,7.3,99
4820105,Wankhede Stadium,Mumbai,MI,RR,20,2,3,29,7.4,99
4820106,Wankhede Stadium,Mumbai,MI,RR,21,2,3,30,7.5,99
4820107,Wankhede Stadium,Mumbai,MI,RR,17,2,3,30,7.6,99
4820108,Wankhede Stadium,Mumbai,MI,RR,13,2,3,30,8.1,99
4820109,Wankhede Stadium,Mumbai,MI,RR,14,2,3,32,8.2,99
4820110,Wankhede Stadium,Mumbai,MI,RR,15,2,3,33,8.3,99
4820111,Wankhede Stadium,Mumbai,MI,RR,15,2,3,33,8.4,99
4820112,Wankhede Stadium,Mumbai,MI,RR,15,2,3,33,8.5,99
4820113,Wankhede Stadium,Mumbai,MI,RR,15,3,4,33,8.6,99
4820114,Wankhede Stadium,Mumbai,MI,RR,14,3,4,33,9.1,99
4820115,Wankhede Stadium,Mumbai,MI,RR,15,3,4,34,9.2,99
4820116,Wankhede Stadium,Mumbai,MI,RR,14,3,4,34,9.3,99
4820117,Wankhede Stadium,Mumbai,MI,RR,14,3,4,34,9.4,99
4820118,Wankhede Stadium,Mumbai,MI,RR,17,3,4,38,9.5,99
4820119,Wankhede Stadium,Mumbai,MI,RR,17,3,5,38,9.6,99
4820120,Wankhede Stadium,Mumbai,MI,RR,16,3,5,38,10.1,99
4820121,Wankhede Stadium,Mumbai,MI,RR,16,3,5,38,10.2,99
4820122,Wankhede Stadium,Mumbai,MI,RR,16,3,5,38,10.3,99
4820123,Wankhede Stadium,Mumbai,MI,RR,16,3,5,38,10.4,99
4820124,Wankhede Stadium,Mumbai,MI,RR,16,3,5,39,10.5,99
4820125,Wankhede Stadium,Mumbai,MI,RR,16,3,5,40,10.6,99
4820126,Wankhede Stadium,Mumbai,MI,RR,15,3,5,40,11.1,99
4820127,Wankhede Stadium,Mumbai,MI,RR,15,3,5,40,11.2,99
4820128,Wankhede Stadium,Mumbai,MI,RR,15,3,5,40,11.3,99
4820129,Wankhede Stadium,Mumbai,MI,RR,15,3,5,41,11.4,99
4820130,Wankhede Stadium,Mumbai,MI,RR,18,3,5,45,11.5,99
4820131,Wankhede Stadium,Mumbai,MI,RR,18,3,5,45,11.6,99
4820132,Wankhede Stadium,Mumbai,MI,RR,19,3,5,46,12.1,99
4820133,Wankhede Stadium,Mumbai,MI,RR,19,3,5,46,12.2,99
4820134,Wankhede Stadium,Mumbai,MI,RR,19,3,5,47,12.3,99
4820135,Wankhede Stadium,Mumbai,MI,RR,19,2,5,48,12.4,99
4820136,Wankhede Stadium,Mumbai,MI,RR,20,2,5,50,12.5,99
4820137,Wankhede Stadium,Mumbai,MI,RR,21,2,5,51,12.6,99
4820138,Wankhede Stadium,Mumbai,MI,RR,22,2,5,52,13.1,99
4820139,Wankhede Stadium,Mumbai,MI,RR,21,2,5,53,13.2,99
4820140,Wankhede Stadium,Mumbai,MI,RR,20,3,6,53,13.3,99
4820141,Wankhede Stadium,Mumbai,MI,RR,20,3,6,53,13.4,99
4820142,Wankhede Stadium,Mumbai,MI,RR,21,3,6,54,13.5,99
4820143,Wankhede Stadium,Mumbai,MI,RR,23,2,6,56,13.6,99
4820144,Wankhede Stadium,Mumbai,MI,RR,25,2,6,58,14.1,99
4820145,Wankhede Stadium,Mumbai,MI,RR,24,2,6,58,14.2,99
4820146,Wankhede Stadium,Mumbai,MI,RR,24,2,6,58,14.3,99
4820147,Wankhede Stadium,Mumbai,MI,RR,28,2,6,62,14.4,99
4820148,Wankhede Stadium,Mumbai,MI,RR,25,2,6,63,14.5,99
4820149,Wankhede Stadium,Mumbai,MI,RR,26,1,6,64,14.6,99
4820150,Wankhede Stadium,Mumbai,MI,RR,26,1,6,64,15.1,99
4820151,Wankhede Stadium,Mumbai,MI,RR,27,1,6,65,15.2,99
4820152,Wankhede Stadium,Mumbai,MI,RR,28,1,6,66,15.3,99
4820153,Wankhede Stadium,Mumbai,MI,RR,34,1,6,72,15.4,99
4820154,Wankhede Stadium,Mumbai,MI,RR,34,1,6,73,15.4,99
4820155,Wankhede Stadium,Mumbai,MI,RR,37,1,6,77,15.5,99
4820156,Wankhede Stadium,Mumbai,MI,RR,38,1,6,78,15.6,99
4820157,Wankhede Stadium,Mumbai,MI,RR,38,2,7,78,16.1,99
4820158,Wankhede Stadium,Mumbai,MI,RR,38,2,7,78,16.2,99
4820159,Wankhede Stadium,Mumbai,MI,RR,37,2,7,78,16.3,99
4820160,Wankhede Stadium,Mumbai,MI,RR,34,2,7,79,16.4,99
4820161,Wankhede Stadium,Mumbai,MI,RR,34,2,7,79,16.5,99
4820162,Wankhede Stadium,Mumbai,MI,RR,34,2,7,80,16.6,99
4820163,Wankhede Stadium,Mumbai,MI,RR,35,2,7,81,17.1,99
4820164,Wankhede Stadium,Mumbai,MI,RR,34,2,7,81,17.2,99
4820165,Wankhede Stadium,Mumbai,MI,RR,33,2,7,81,17.3,99
4820166,Wankhede Stadium,Mumbai,MI,RR,32,2,7,82,17.4,99
4820167,Wankhede Stadium,Mumbai,MI,RR,32,2,7,83,17.5,99
4820168,Wankhede Stadium,Mumbai,MI,RR,32,2,7,84,17.6,99
4820169,Wankhede Stadium,Mumbai,MI,RR,31,2,7,84,18.1,99
4820170,Wankhede Stadium,Mumbai,MI,RR,31,1,7,84,18.2,99
4820171,Wankhede Stadium,Mumbai,MI,RR,32,1,7,85,18.3,99
4820172,Wankhede Stadium,Mumbai,MI,RR,35,1,7,89,18.4,99
4820173,Wankhede Stadium,Mumbai,MI,RR,33,1,7,89,18.5,99
4820174,Wankhede Stadium,Mumbai,MI,RR,31,1,7,89,18.6,99
4820175,Wankhede Stadium,Mumbai,MI,RR,35,1,7,93,19.1,99
4820176,Wankhede Stadium,Mumbai,MI,RR,35,2,8,93,19.2,99
4820177,Wankhede Stadium,Mumbai,MI,RR,32,2,8,94,19.3,99
4820178,Wankhede Stadium,Mumbai,MI,RR,31,2,8,94,19.4,99
4820179,Wankhede Stadium,Mumbai,MI,RR,34,2,8,98,19.5,99
4820180,Wankhede Stadium,Mumbai,MI,RR,35,3,9,99,19.6,99
4834612,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,30,2,2,33,5.1,130
4834613,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,30,2,2,33,5.2,130
4834614,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,34,2,2,37,5.3,130
4834615,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,30,2,2,38,5.4,130
4834616,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,30,2,2,38,5.5,130
4834617,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,32,1,2,40,5.6,130
4834618,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,32,1,2,41,6.1,130
4834619,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,30,1,2,41,6.2,130
4834620,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,29,1,2,41,6.3,130
4834621,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,30,1,2,42,6.4,130
4834622,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,29,1,2,42,6.5,130
4834623,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,29,1,2,42,6.6,130
4834624,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,29,2,3,42,7.1,130
4834625,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,29,2,3,42,7.2,130
4834626,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,26,2,3,43,7.3,130
4834627,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,26,2,3,43,7.4,130
4834628,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,25,2,3,43,7.5,130
4834629,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,24,2,3,43,7.6,130
4834630,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,23,2,3,43,8.1,130
4834631,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,23,2,3,44,8.2,130
4834632,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,22,2,3,44,8.3,130
4834633,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,24,1,3,46,8.4,130
4834634,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,24,1,3,47,8.5,130
4834635,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,24,1,3,47,8.6,130
4834636,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,20,1,3,48,9.1,130
4834637,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,24,1,3,52,9.2,130
4834638,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,24,1,3,52,9.3,130
4834639,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,22,1,3,54,9.4,130
4834640,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,22,1,3,55,9.5,130
4834641,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,22,1,3,55,9.6,130
4834642,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,23,1,3,56,10.1,130
4834643,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,27,1,3,60,10.2,130
4834644,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,24,1,3,61,10.3,130
4834645,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,23,1,3,61,10.4,130
4834646,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,24,1,3,62,10.5,130
4834647,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,22,1,3,62,10.6,130
4834648,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,22,1,3,63,11.1,130
4834649,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,23,1,3,64,11.2,130
4834650,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,23,1,3,64,11.3,130
4834651,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,22,1,3,64,11.4,130
4834652,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,23,1,3,65,11.5,130
4834653,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,24,1,3,66,11.6,130
4834654,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,25,0,3,67,12.1,130
4834655,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,26,0,3,68,12.2,130
4834656,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,31,0,3,74,12.3,130
4834657,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,33,0,3,76,12.4,130
4834658,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,34,0,3,77,12.5,130
4834659,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,35,0,3,78,12.6,130
4834660,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,36,0,3,79,13.1,130
4834661,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,36,0,3,80,13.2,130
4834662,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,37,0,3,81,13.3,130
4834663,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,39,0,3,85,13.4,130
4834664,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,38,0,3,85,13.5,130
4834665,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,38,1,4,85,13.6,130
4834666,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,38,1,4,86,14.1,130
4834667,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,36,1,4,88,14.2,130
4834668,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,37,1,4,89,14.3,130
4834669,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,39,1,4,93,14.4,130
4834670,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,39,1,4,94,14.5,130
4834671,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,39,1,4,94,14.6,130
4834672,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,38,1,4,94,15.1,130
4834673,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,35,1,4,95,15.2,130
4834674,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,34,1,4,95,15.3,130
4834675,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,35,1,4,96,15.4,130
4834676,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,34,1,4,96,15.5,130
4834677,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,34,1,4,96,15.6,130
4834678,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,34,1,4,97,16.1,130
4834679,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,37,1,4,101,16.2,130
4834680,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,41,1,4,105,16.3,130
4834681,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,42,1,4,106,16.4,130
4834682,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,43,1,4,108,16.5,130
4834683,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,42,2,5,108,16.6,130
4834684,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,41,2,5,108,17.1,130
4834685,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,40,2,5,108,17.2,130
4834686,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,34,2,5,108,17.3,130
4834687,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,36,2,5,112,17.4,130
4834688,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,36,2,5,113,17.5,130
4834689,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,36,2,5,114,17.5,130
4834690,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,35,3,6,114,17.6,130
4834691,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,35,3,6,115,18.1,130
4834692,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,35,3,6,116,18.2,130
4834693,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,33,3,6,118,18.3,130
4834694,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,35,3,6,120,18.4,130
4834695,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,36,2,6,121,18.5,130
4834696,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,39,2,6,125,18.6,130
4834697,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,37,3,7,125,19.1,130
4834698,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,38,3,7,127,19.2,130
4834699,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,34,4,8,127,19.3,130
4834700,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,34,4,8,128,19.4,130
4834701,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,35,4,8,129,19.5,130
4834702,"MA Chidambaram Stadium, Chepauk",Chennai,RCB,CSK,36,4,8,130,19.6,130
4850601,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,28,1,1,28,5.1,144
4850602,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,28,1,1,28,5.2,144
4850603,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,29,1,1,30,5.3,144
4850604,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,29,1,1,30,5.4,144
4850605,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,30,1,1,31,5.5,144
4850606,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,34,1,1,35,5.6,144
4850607,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,34,1,1,35,6.1,144
4850608,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,33,1,1,35,6.2,144
4850609,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,33,1,1,36,6.3,144
4850610,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,32,1,1,37,6.4,144
4850611,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,35,1,1,41,6.5,144
4850612,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,36,1,1,42,6.6,144
4850613,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,36,1,1,43,7.1,144
4850614,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,33,1,1,44,7.2,144
4850615,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,34,0,1,45,7.3,144
4850616,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,35,0,1,46,7.4,144
4850617,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,34,1,2,46,7.5,144
4850618,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,33,1,2,46,7.6,144
4850619,"Punjab Cricket Association Stadium, Mohali",Chandigarh,PW,KXIP,34,1,2,47,8.1,144
